Class,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2,0.03,-0.99,0.05,-0.61,-3.17,4.27
2,0.05,-1.04,0.03,-9.64,5.13,-2.14
2,0.06,-1.04,0.04,-1.71,-2.81,0
2,0.05,-1,0.05,4.7,-5.55,3.66
2,0.05,-1,0.04,-2.08,-1.34,-1.71
2,0.04,-1.01,0.05,-2.99,2.69,-4.76
2,0.03,-1.02,0.06,-1.04,2.44,-2.01
2,0.05,-1,0.05,0.12,4.21,-2.81
2,0.01,-0.99,0.07,2.38,2.69,-5
2,0.03,-1.02,0.05,-0.43,6.47,-4.7
2,0.01,-1.02,0.04,2.08,0.79,-0.73
2,0.01,-1.06,0.05,10.19,1.28,-0.43
2,0,-1.05,0.05,2.99,1.65,1.4
2,0,-1.02,0.03,-2.5,4.09,-2.56
2,0,-1.01,0.03,-1.71,1.89,-3.17
2,-0.01,-1.04,0.05,-3.05,2.93,-2.32
2,0.01,-1.01,0.06,-3.11,-0.49,3.54
2,0,-1.01,0.06,5.43,-6.59,1.83
2,0.01,-1.01,0.06,-5.62,-1.34,-1.34
2,0,-0.98,0.06,4.15,-2.69,-2.99
2,0,-1,0.07,6.47,-2.62,-1.22
2,0.01,-0.99,0.05,3.23,1.34,-1.1
2,0.01,-0.96,0.06,9.58,-1.89,8.54
2,0.01,-0.99,0.05,8.06,-1.89,3.17
2,0.03,-1,0.04,5,-0.73,3.54
2,0.03,-0.97,0.03,4.15,-0.24,-1.28
2,0.01,-0.97,0.05,1.16,4.27,-6.65
2,0.01,-0.97,0.06,-2.5,10.07,-2.56
2,0.03,-0.93,0.05,-1.04,11.23,0.06
2,0.01,-0.94,0.05,-3.97,8.97,0.55
2,0.01,-0.95,0.04,4.33,4.94,-1.34
2,0,-0.96,0.05,-2.2,8.12,1.22
2,0,-0.99,0.06,-2.44,5.49,-0.49
2,-0.02,-1,0.09,-2.26,2.44,-2.62
2,0,-1.01,0.07,-6.71,6.9,-3.17
2,-0.02,-1.01,0.08,-1.89,0.31,0.79
2,0.02,-0.99,0.05,3.91,-3.66,8.67
2,0.01,-1.02,0.06,3.72,-4.7,10.93
2,-0.01,-1.02,0.08,-1.34,2.75,2.81
2,0.01,-1.29,-0.04,-4.7,6.41,-1.46
2,0.07,-1.05,0.01,41.2,2.26,22.28
2,0.05,-0.83,-0.04,-53.04,15.32,8.61
2,0.08,-1.01,-0.02,1.53,12.27,-2.32
2,0.06,-0.93,0.07,10.86,4.15,3.78
2,0.01,-0.87,0.08,-21.24,8.42,-1.46
2,0.05,-1.09,0.07,-19.17,15.26,-6.16
2,0.05,-0.95,0.07,26.67,1.4,-6.9
2,0.02,-0.98,0.08,-8.91,13.79,-21.18
2,0.02,-0.9,0.03,-30.64,10.19,-24.17
2,-0.05,-1.03,0.1,14.83,-14.28,-27.28
2,-0.07,-1.02,0.08,12.57,-2.56,-22.95
2,-0.06,-1.07,0.03,6.77,-4.15,-5.68
2,-0.08,-1,0.08,16.3,-5.37,5.07
2,-0.08,-1.02,0.03,6.35,-3.11,4.15
2,-0.07,-1.01,0.03,1.59,2.2,1.53
2,-0.08,-1.03,0.05,-2.93,1.1,5.13
2,-0.07,-1.03,0.04,-21.3,7.93,1.1
2,-0.07,-1.04,0.07,-22.77,21.61,-2.69
2,-0.09,-1.01,0.07,4.7,3.54,-3.6
2,-0.08,-0.98,0.07,-27.28,7.45,-16.24
2,-0.12,-1.14,0.15,-21.55,11.72,-15.93
2,-0.08,-1.1,0.1,13.79,11.9,3.17
2,-0.11,-1,0.11,13.43,-3.42,12.57
2,-0.07,-0.98,0.07,15.38,-14.22,6.41
2,-0.09,-0.97,0.09,10.74,-15.08,4.52
2,-0.08,-0.99,0.1,11.17,-7.39,5.55
2,-0.06,-0.97,0.07,6.59,-3.05,13.37
2,-0.03,-0.96,0.07,15.44,-4.58,17.82
2,-0.01,-0.93,0.04,4.88,-0.18,16.42
2,-0.01,-0.97,0.05,7.45,-2.81,5.98
2,0,-0.95,0.04,-0.55,3.23,0.98
2,-0.01,-0.98,0.05,4.58,0.98,0.61
2,-0.01,-0.95,0.05,-1.22,6.04,4.39
2,-0.01,-0.97,0.03,1.71,3.17,1.65
2,0.01,-0.97,0.05,-3.23,6.04,-3.05
2,-0.01,-0.96,0.05,-3.54,2.69,2.01
2,0,-0.96,0.04,-0.73,3.11,8.36
2,0.02,-0.91,0.07,8.73,-0.06,17.52
2,0,-1.03,0.04,-5.49,3.66,7.14
2,0.03,-1.03,0.05,2.08,4.27,-8.3
2,0.07,-1.06,0.06,-1.59,6.59,4.15
2,0.06,-0.97,0.02,15.2,-8.06,6.04
2,0.01,-1.06,0.03,6.1,-10.01,-1.59
2,0,-1.05,0.06,6.71,-9.16,-2.99
2,-0.02,-1.06,0.05,-11.35,1.16,-2.99
2,-0.03,-1.04,0.05,-3.85,0.73,-24.54
2,-0.03,-1.03,0.07,-8.06,2.56,-18.68
2,-0.04,-0.97,0.06,-13,4.03,-0.12
2,-0.05,-0.99,0.11,-15.08,0.49,-7.39
2,-0.04,-1.05,0.1,-14.65,3.48,-9.7
2,-0.07,-1.09,0.14,5.43,-0.67,1.71
2,-0.05,-1.04,0.12,3.3,5.68,6.96
2,-0.04,-1.04,0.11,14.04,-2.5,-1.4
2,-0.05,-1,0.08,-59.2,10.5,-23.07
2,-0.05,-1.03,0.15,-28.63,-3.36,-26.73
2,-0.1,-1.01,0.12,46.08,-20.57,1.77
2,-0.1,-1.04,0.14,27.89,28.08,45.41
2,-0.04,-0.95,0.12,9.89,0.85,4.09
2,-0.07,-1,0.06,13.61,-13.24,7.57
2,-0.15,-0.97,0.13,-10.31,-2.93,4.27
2,-0.02,-0.96,0.08,8.12,-20.75,11.17
2,-0.09,-1,0.12,-4.7,-8.73,8.97
2,-0.02,-0.99,0.06,7.75,-15.32,3.91
2,-0.12,-0.98,0.12,-4.27,-8.67,1.95
2,-0.07,-0.95,0.05,6.71,-17.88,-4.46
2,-0.07,-0.98,0.08,8.61,-11.54,-2.56
2,-0.07,-1.04,0.08,0.67,-5.8,-7.51
2,-0.08,-0.99,0.11,-17.21,3.97,-10.25
2,-0.05,-1.01,0.1,1.46,-0.37,-1.53
2,-0.06,-1,0.07,-3.72,1.1,-3.78
2,-0.12,-0.98,0.12,3.66,-0.12,-1.59
2,-0.09,-0.99,0.05,0.67,-2.62,-1.04
2,-0.09,-1.04,0.12,-2.2,2.75,-1.1
2,-0.09,-0.96,0.1,1.34,0.18,-0.06
2,-0.07,-1,0.11,3.23,-0.67,1.28
2,-0.08,-1.01,0.1,6.1,-1.53,1.22
2,-0.07,-0.98,0.08,4.39,-1.77,2.81
2,-0.09,-0.98,0.09,2.44,1.34,0
2,-0.09,-1.01,0.07,2.69,-0.24,0.37
2,-0.09,-1.01,0.08,4.82,-1.4,0.55
2,-0.08,-1.01,0.08,-1.16,2.26,-1.77
2,-0.09,-0.99,0.09,-0.73,0.92,0.67
2,-0.09,-1,0.09,-3.66,4.52,-2.56
2,-0.1,-0.99,0.1,-9.77,8.48,-5.98
2,-0.12,-0.96,0.12,1.53,4.39,-0.92
2,-0.09,-0.99,0.13,0.55,1.89,-0.06
2,-0.09,-0.99,0.1,-0.55,2.81,-2.38
2,-0.11,-0.99,0.11,1.77,1.34,-1.83
2,-0.1,-1,0.11,4.58,-1.22,1.77
2,-0.1,-1,0.1,0.37,2.32,-1.4
2,-0.11,-1,0.13,-0.18,1.95,0.31
2,-0.1,-1,0.12,-0.61,1.34,-0.79
2,-0.1,-0.99,0.14,-11.72,2.81,-2.14
2,-0.13,-0.98,0.16,-15.99,7.87,-4.76
2,-0.11,-0.98,0.17,-6.04,3.36,-2.01
2,-0.12,-0.97,0.19,-15.08,6.96,-2.75
2,-0.11,-0.99,0.17,-7.87,2.56,-2.75
2,-0.11,-1,0.19,-13.61,7.08,-7.26
2,-0.15,-0.95,0.25,-10.13,8.12,-5.62
2,-0.12,-0.98,0.23,6.35,3.48,0.43
2,-0.14,-0.96,0.21,-1.28,5.07,-2.2
2,-0.13,-0.96,0.23,7.39,-0.85,3.85
2,-0.13,-0.97,0.2,5.86,-1.16,1.71
2,-0.13,-0.98,0.2,7.26,-2.81,3.17
2,-0.12,-0.98,0.18,8,-3.36,2.2
2,-0.13,-0.98,0.19,1.16,1.4,-2.62
2,-0.14,-0.97,0.21,-2.2,3.23,-3.23
2,-0.14,-0.96,0.2,-1.4,2.08,-0.73
2,-0.13,-0.99,0.21,2.14,0.31,-0.67
2,-0.15,-0.97,0.19,0.37,0.12,-1.28
2,-0.14,-0.97,0.19,-3.66,4.03,0.98
2,-0.13,-0.95,0.25,-2.62,3.85,-1.16
2,-0.13,-0.99,0.21,2.87,0.31,1.53
2,-0.14,-0.96,0.22,4.82,0.18,3.42
2,-0.13,-0.97,0.2,5.74,-1.34,2.2
2,-0.13,-0.99,0.19,2.08,0.67,-0.12
2,-0.15,-0.96,0.21,-0.73,2.32,-5
2,-0.14,-0.95,0.22,-2.38,4.09,-3.6
2,-0.14,-0.97,0.22,5,-0.79,-0.92
2,-0.16,-0.97,0.2,5.07,-0.92,2.14
2,-0.13,-0.99,0.21,-1.22,2.32,-0.79
2,-0.15,-0.96,0.2,-1.34,-1.77,-2.38
2,-0.15,-0.98,0.2,3.6,-2.38,1.28
2,-0.16,-0.96,0.22,-4.7,5.62,-6.16
2,-0.15,-0.99,0.22,0.85,0.79,1.46
2,-0.16,-0.96,0.22,-5.07,3.3,-6.84
2,-0.16,-0.95,0.24,2.87,-4.52,-3.23
2,-0.18,-0.99,0.21,-0.85,1.59,-2.08
2,-0.18,-0.93,0.24,2.56,0.49,1.04
2,-0.17,-0.98,0.22,3.6,-2.99,5.31
2,-0.19,-0.97,0.23,-8.48,8.06,-5.19
2,-0.18,-0.95,0.24,-1.28,-6.35,6.35
2,-0.14,-0.99,0.23,5.43,-7.87,3.72
2,-0.18,-0.95,0.23,14.71,-10.68,-0.73
2,-0.17,-1,0.17,6.53,0.55,-0.31
2,-0.18,-0.93,0.22,1.4,5.86,-3.66
2,-0.17,-0.98,0.2,0.98,1.59,2.44
2,-0.18,-0.95,0.21,0.92,3.05,0
2,-0.17,-0.98,0.21,3.42,-0.06,4.46
2,-0.17,-0.97,0.19,-2.56,2.62,-2.08
2,-0.17,-0.96,0.22,3.11,-0.12,3.11
2,-0.17,-0.97,0.2,2.32,0.73,0.12
2,-0.17,-0.96,0.22,5.31,-1.28,3.11
2,-0.17,-0.97,0.2,2.93,-0.06,0.92
2,-0.17,-0.96,0.21,0.31,1.04,0.18
2,-0.16,-0.97,0.2,0.12,2.26,0.79
2,-0.17,-0.97,0.21,0.43,1.04,0.49
2,-0.16,-0.98,0.2,3.17,0.24,1.59
2,-0.17,-0.96,0.21,1.4,1.4,0.37
2,-0.16,-0.98,0.21,2.01,1.16,1.53
2,-0.16,-0.97,0.21,0.18,2.08,-0.49
2,-0.16,-0.96,0.21,0.37,1.77,-0.24
2,-0.16,-0.98,0.2,0.67,0.92,0
2,-0.18,-0.95,0.21,0.55,0.73,0.06
2,-0.16,-0.97,0.21,2.01,1.65,0.12
2,-0.16,-0.96,0.21,1.65,1.1,0.79
2,-0.16,-0.96,0.21,1.77,0.31,0.12
2,-0.16,-0.97,0.21,1.46,0.67,0.24
2,-0.16,-0.96,0.22,2.08,0.55,0.49
2,-0.17,-0.97,0.21,1.89,1.22,0.12
2,-0.16,-0.97,0.22,2.38,1.04,0.18
2,-0.16,-0.97,0.21,5.13,-1.04,1.83
2,-0.16,-0.97,0.2,3.85,0.73,0.49
2,-0.16,-0.97,0.2,3.54,0.55,0.06
2,-0.16,-0.97,0.2,2.08,0.12,0.18
2,-0.16,-0.97,0.19,3.23,0.43,0.79
2,-0.17,-0.98,0.19,-1.22,1.89,-0.79
2,-0.16,-0.97,0.21,0.79,0.98,0.49
2,-0.16,-0.97,0.2,3.66,-0.43,0.24
2,-0.17,-0.98,0.19,3.91,-0.31,0.73
2,-0.16,-0.98,0.18,2.69,0.49,0.06
2,-0.17,-0.97,0.19,1.4,0.85,0.43
2,-0.16,-0.97,0.19,1.34,0.31,0.61
2,-0.16,-0.97,0.19,0,1.1,-0.06
2,-0.16,-0.97,0.19,2.01,0.61,0.24
2,-0.17,-0.98,0.19,1.1,1.59,-0.12
2,-0.17,-0.97,0.19,1.95,0.49,1.1
2,-0.16,-0.98,0.19,0.37,1.28,0.61
2,-0.17,-0.96,0.2,0.12,1.89,-0.06
2,-0.16,-0.98,0.19,2.99,0.31,1.22
2,-0.17,-0.96,0.2,1.28,1.28,-0.49
2,-0.16,-0.97,0.19,1.46,0.73,1.1
2,-0.17,-0.97,0.19,1.53,0.31,-0.18
2,-0.16,-0.97,0.2,1.89,0.85,0.31
2,-0.17,-0.97,0.19,1.59,0.67,0.12
2,-0.16,-0.98,0.19,1.16,0.98,-0.12
2,-0.17,-0.97,0.2,2.01,0.98,0.49
2,-0.17,-0.97,0.19,2.26,0.85,0.85
2,-0.17,-0.97,0.2,0.49,1.53,-0.18
2,-0.17,-0.96,0.19,1.22,0.73,0.79
2,-0.16,-0.97,0.2,2.56,0.61,0.43
2,-0.17,-0.97,0.19,2.87,0.49,0.18
2,-0.17,-0.97,0.19,1.71,0.73,0.43
2,-0.16,-0.97,0.19,2.01,0.85,0.43
2,-0.17,-0.98,0.18,0.79,1.16,0.24
2,-0.16,-0.97,0.19,0.67,0.92,-0.12
2,-0.17,-0.97,0.19,1.71,0.37,0.67
2,-0.17,-0.97,0.19,0.49,0.92,-0.06
2,-0.17,-0.97,0.19,0,1.65,-0.31
2,-0.16,-0.97,0.2,1.89,1.65,0.43
2,-0.17,-0.97,0.19,1.59,1.22,0.18
2,-0.17,-0.97,0.2,1.59,1.16,0.24
2,-0.16,-0.97,0.2,1.22,0.92,-0.18
2,-0.17,-0.97,0.2,1.28,0.98,-0.06
2,-0.16,-0.97,0.2,1.71,0.67,0.43
2,-0.17,-0.97,0.19,0.73,0.92,0.18
2,-0.16,-0.97,0.2,0.31,1.4,-0.37
2,-0.16,-0.97,0.19,0.98,1.1,0.12
2,-0.17,-0.97,0.19,1.83,0.73,0.37
2,-0.16,-0.97,0.19,1.77,1.46,0.49
2,-0.17,-0.98,0.19,1.71,0.55,0.31
2,-0.17,-0.97,0.2,2.32,0.49,0.67
2,-0.16,-0.97,0.19,2.5,0.18,0.61
2,-0.17,-0.97,0.19,2.69,0.06,0.92
2,-0.17,-0.98,0.19,1.53,1.1,0.18
2,-0.17,-0.97,0.19,1.65,0.79,1.53
2,-0.16,-0.97,0.19,0.49,1.34,-0.37
2,-0.16,-0.97,0.2,1.1,1.22,0
2,-0.17,-0.98,0.19,1.04,1.04,-0.49
2,-0.16,-0.97,0.19,1.04,1.28,0.49
2,-0.17,-0.97,0.19,0.79,1.65,-0.18
2,-0.17,-0.97,0.19,1.16,0.98,0.43
2,-0.16,-0.97,0.19,1.34,0.61,0.43
2,-0.16,-0.97,0.19,2.32,0.37,0.37
2,-0.17,-0.97,0.2,1.16,0.73,0.49
2,-0.17,-0.97,0.2,1.04,0.73,0.49
2,-0.17,-0.94,0.18,0.55,1.71,-0.12
2,-0.17,-0.97,0.2,3.48,0.73,2.93
2,-0.16,-0.98,0.19,2.93,-0.12,1.1
2,-0.17,-0.99,0.19,7.14,-0.06,3.48
2,-0.18,-0.99,0.18,4.39,0.61,3.36
2,-0.17,-0.96,0.2,8.54,3.11,3.85
2,-0.13,-0.96,0.15,3.48,-0.06,5.55
2,-0.16,-0.99,0.19,2.01,0.98,4.88
2,-0.14,-0.94,0.14,0.67,0.06,3.36
2,-0.19,-0.94,0.17,-3.11,-2.2,-4.76
2,-0.16,-0.94,0.12,2.56,-7.93,3.11
2,-0.11,-0.97,0.15,6.1,2.38,10.56
2,-0.11,-0.99,0.16,1.46,-1.59,7.02
2,-0.13,-1,0.18,4.58,-0.49,8.3
2,-0.11,-0.97,0.14,2.01,-4.39,7.81
2,-0.13,-0.99,0.19,4.27,-2.5,11.35
2,-0.09,-0.99,0.15,1.04,-3.36,8.42
2,-0.06,-1,0.15,2.14,-3.36,9.46
2,-0.05,-1.01,0.15,6.9,-1.77,6.59
2,-0.02,-1,0.14,6.47,-0.61,8.36
2,0,-0.98,0.13,3.11,-0.49,2.75
2,-0.02,-0.98,0.13,1.95,1.59,1.16
2,-0.05,-0.99,0.14,2.62,2.87,1.1
2,-0.06,-0.97,0.14,1.28,3.54,2.01
2,-0.06,-0.99,0.13,2.2,1.77,2.38
2,-0.06,-1.01,0.13,3.36,0.49,4.52
2,-0.07,-1.01,0.14,1.65,2.56,1.34
2,-0.04,-0.99,0.12,4.15,1.83,3.91
2,-0.05,-0.99,0.14,3.72,2.93,2.75
2,-0.01,-0.97,0.1,1.77,-0.67,2.01
2,-0.03,-0.99,0.14,6.41,1.53,8.18
2,-0.02,-0.98,0.14,11.35,-0.18,5.25
2,0,-0.96,0.13,12.33,2.38,8.67
2,-0.01,-1.04,0.14,19.84,5.62,8.36
2,0.02,-0.97,0.07,23.68,8.97,5.43
2,0.01,-1.02,0.08,18.07,14.77,7.51
2,0.08,-0.93,-0.01,-3.97,19.9,1.53
2,0.03,-1,0.02,21.91,-0.49,10.99
2,0.02,-1.16,0,11.17,1.04,-4.7
2,-0.01,-1.02,0.04,5.37,5.37,-2.26
2,-0.01,-0.96,0.02,-1.22,2.2,-2.26
2,0,-0.98,0.03,9.7,-1.95,7.2
2,0.02,-1,-0.01,0.85,-1.77,5.37
2,0.05,-0.97,-0.02,3.17,-0.61,-1.16
2,0.04,-1.04,-0.04,-12.7,2.87,-15.44
2,-0.06,-1.24,0.13,7.63,-2.62,-10.13
2,-0.02,-1,0.02,11.66,0,6.59
2,0,-0.95,0.04,7.45,3.17,-2.62
2,-0.01,-1.02,0.02,-3.42,4.76,-0.85
2,-0.03,-1.05,0.02,3.72,2.5,0.55
2,-0.04,-1.06,0.04,-0.18,5.37,2.56
2,-0.02,-1.03,0.03,0.79,6.29,1.22
2,-0.02,-1.09,0.03,2.81,8.24,1.71
2,0.01,-1.05,-0.02,7.39,4.88,2.01
2,0.02,-1.05,-0.03,8.12,-0.49,6.84
2,0.04,-1.01,-0.05,8.48,3.54,5.31
2,0.01,-1.03,0.02,10.74,1.71,10.31
2,0.02,-0.98,0.02,9.16,0.37,4.82
2,0.05,-0.94,-0.02,6.59,0.12,2.75
2,0.04,-0.96,0,4.82,3.54,2.5
2,0.03,-0.95,-0.01,0.79,0.18,0.43
2,0.02,-0.91,-0.02,-3.42,-0.85,-3.3
2,-0.01,-0.95,0,-3.42,1.89,-2.44
2,0,-0.96,-0.01,-4.88,0.31,-4.82
2,-0.01,-1.02,0.01,-4.33,1.46,-3.54
2,-0.01,-1.02,0.02,-4.7,3.36,-5.07
2,-0.01,-1.02,0.01,-0.49,2.2,-4.21
2,-0.03,-0.98,0.03,-2.44,3.78,-3.78
2,-0.02,-0.99,0.04,-2.93,-0.37,-3.17
2,0,-0.97,0.04,-2.69,2.32,-3.23
2,-0.01,-1,0.03,-4.7,4.27,-3.36
2,-0.02,-1,0.04,-2.56,5.68,-1.28
2,-0.05,-1.02,0.04,-1.89,4.94,-0.85
2,-0.06,-1,0.06,-3.54,4.27,-1.53
2,-0.04,-0.98,0.02,-4.88,3.42,-3.48
2,-0.06,-1.03,0.06,-3.48,0.18,-2.2
2,-0.04,-1.01,0.04,-6.16,0.31,-6.77
2,-0.08,-1.04,0.08,-4.88,-0.12,-5.74
2,-0.07,-1.05,0.07,-2.32,-1.65,-2.26
2,-0.07,-1.02,0.09,0.67,-0.67,-1.89
2,-0.06,-1.01,0.07,1.16,0.67,-1.28
2,-0.07,-1.02,0.09,2.69,0.85,0.92
2,-0.07,-1.02,0.09,2.75,4.46,0.31
2,-0.06,-1,0.07,4.33,0.85,0.43
2,-0.06,-1.02,0.07,5.49,3.11,4.64
2,-0.05,-1.01,0.07,5.92,-0.31,3.17
2,-0.03,-0.98,0.04,2.81,0.73,2.44
2,-0.03,-1.01,0.04,3.91,-0.49,4.76
2,-0.04,-1.01,0.04,2.08,2.5,2.32
2,-0.06,-0.99,0.12,-26.49,10.8,-9.95
2,-0.06,-1.01,0.14,7.93,1.1,4.52
2,-0.05,-1.01,0.07,26.92,-18.8,10.68
2,-0.02,-1.01,0.05,6.96,3.6,3.97
2,-0.01,-0.98,0.05,7.93,3.85,5
2,0,-1,0.04,4.64,5.07,-0.43
2,-0.01,-0.97,0.06,4.46,8.97,-0.67
2,0,-0.92,0.02,-2.69,6.77,-4.82
2,-0.06,-0.98,0.07,-2.2,9.16,-0.92
2,-0.06,-1.02,0.08,-5.49,10.68,-7.32
2,-0.08,-0.99,0.08,-0.79,7.26,-4.88
2,-0.09,-0.98,0.1,0.85,9.09,-2.62
2,-0.08,-0.94,0.07,-0.24,6.41,-0.61
2,-0.08,-0.96,0.07,-3.66,2.93,-0.37
2,-0.09,-1,0.11,-6.9,2.2,-1.95
2,-0.04,-1.03,0.09,-2.14,6.9,3.11
2,-0.03,-1.03,0.11,-0.92,12.51,-2.75
2,-0.05,-0.96,0.08,-0.55,3.42,-4.52
2,-0.08,-0.97,0.1,-3.78,7.26,-1.83
2,-0.1,-0.96,0.14,-5.07,4.27,-1.4
2,-0.08,-0.98,0.12,-11.11,2.87,-2.2
2,-0.12,-1.01,0.13,-7.51,3.85,-4.09
2,-0.09,-0.99,0.13,-9.03,2.44,-10.68
2,-0.13,-0.99,0.16,-8.06,3.17,-11.84
2,-0.12,-0.97,0.16,-10.25,-1.77,-10.86
2,-0.16,-1.04,0.15,-2.08,-12.57,-14.53
2,-0.17,-1.03,0.18,-0.55,-4.21,-12.21
2,-0.21,-1.03,0.2,0.73,-4.03,-3.54
2,-0.17,-0.96,0.2,4.03,-4.09,1.59
2,-0.15,-0.96,0.17,4.27,-1.46,0.37
2,-0.17,-0.96,0.18,0.92,-2.26,-1.46
2,-0.17,-0.98,0.18,3.11,-5.07,0.92
2,-0.17,-0.92,0.18,1.22,-6.16,5.19
2,-0.2,-0.97,0.18,3.36,-10.68,2.62
2,-0.16,-0.99,0.15,4.88,-7.63,1.1
2,-0.17,-0.99,0.17,0.79,2.08,-1.53
2,-0.17,-0.94,0.17,0.92,1.34,-1.95
2,-0.19,-1,0.18,-0.98,1.71,-2.32
2,-0.18,-1,0.17,2.2,-0.06,1.22
2,-0.18,-1.01,0.19,6.53,1.71,3.91
2,-0.18,-1.01,0.16,5.92,-0.06,5.98
2,-0.15,-1,0.13,10.07,1.77,7.75
2,-0.14,-1.01,0.13,10.74,-0.12,8.61
2,-0.15,-1.03,0.13,10.07,2.14,9.64
2,-0.12,-1.02,0.1,13,0.61,11.29
2,-0.13,-1.03,0.13,15.69,2.87,11.47
2,-0.09,-0.94,0.08,13.61,4.15,10.07
2,-0.1,-0.92,0.05,10.19,-3.36,10.93
2,-0.09,-0.98,0.07,7.32,-4.76,12.94
2,-0.09,-0.98,0.08,6.77,0.61,9.03
2,-0.07,-0.98,0.07,6.47,2.26,6.04
2,-0.05,-0.97,0.05,4.15,3.48,3.97
2,-0.08,-0.99,0.06,3.54,1.59,5.13
2,-0.06,-1,0.05,3.97,2.75,5.13
2,-0.04,-0.98,0.03,1.04,0.98,1.95
2,-0.03,-0.96,0.02,-2.81,3.11,-0.79
2,-0.03,-0.96,0.08,-4.82,3.78,-6.9
2,-0.05,-0.99,0.07,-4.39,1.89,-2.87
2,-0.03,-1.04,0.05,-2.01,2.44,-2.38
2,-0.04,-1.03,0.06,-0.43,3.54,-1.4
2,-0.06,-1.01,0.06,-1.34,3.42,-4.94
2,-0.1,-1.01,0.1,1.59,0.98,-8.18
2,-0.05,-0.94,0.05,4.21,-0.61,1.77
2,-0.04,-0.97,0.06,0,3.36,0.49
2,-0.08,-0.93,0.08,-2.44,3.78,0.31
2,-0.09,-0.94,0.1,-5.62,3.66,-1.04
2,-0.11,-0.97,0.1,-8.79,5,-3.48
2,-0.09,-1.02,0.12,-7.39,3.66,0.85
2,-0.08,-1.01,0.11,-6.53,1.46,-5.37
2,-0.11,-1.01,0.14,-3.97,0.98,-3.36
2,-0.07,-0.95,0.15,-1.89,3.97,-10.8
2,-0.12,-1.05,0.17,-4.7,3.17,-3.42
2,-0.07,-0.97,0.19,-3.48,9.09,-3.23
2,-0.16,-1.02,0.14,-1.59,1.16,-3.91
2,-0.12,-0.99,0.14,1.22,-2.93,-2.75
2,-0.13,-0.99,0.15,0.79,-1.83,-2.2
2,-0.13,-0.99,0.15,0.92,-1.89,-1.28
2,-0.13,-0.99,0.16,15.38,-0.85,-1.71
2,-0.12,-0.98,0.16,2.14,-0.37,-1.53
2,-0.13,-0.99,0.15,1.59,-0.12,-1.1
2,-0.15,-1.01,0.13,3.3,-2.32,2.38
2,-0.13,-1.01,0.14,5.37,-2.01,3.23
2,-0.1,-1.02,0.07,5.92,0.85,3.66
2,-0.1,-1.03,0.11,6.77,7.57,4.76
2,-0.06,-1.02,0.12,6.16,4.76,10.44
2,-0.07,-1.06,0.08,12.76,-6.9,16.66
2,-0.04,-0.96,0.15,9.77,8.12,15.5
2,-0.03,-0.98,0.09,10.74,-4.46,16.91
2,0.02,-0.95,0.08,7.39,0.98,13.85
2,0,-0.95,0.11,6.96,4.94,5.55
2,0,-0.98,0.09,11.29,15.44,6.47
2,-0.05,-0.97,0.06,11.23,8.61,3.91
2,-0.05,-0.94,0.05,10.5,-20.75,1.77
2,-0.01,-0.94,0.03,4.33,5.37,-1.28
2,-0.04,-0.98,0.05,4.76,6.1,1.4
2,-0.04,-0.97,0.03,2.38,3.42,0.85
2,-0.03,-0.99,0.02,1.04,-0.49,-0.92
2,-0.01,-1,0.02,0.43,-0.67,-1.53
2,-0.01,-1,0.04,-0.55,0.85,-1.53
2,0,-1,0.03,-0.61,1.71,-1.59
2,-0.01,-0.98,0.05,1.53,4.21,-0.98
2,-0.03,-1,0.04,-1.71,1.22,-2.2
2,-0.02,-1,0.06,0,3.11,-0.61
2,-0.03,-0.99,0.07,-0.43,4.82,-1.22
2,-0.05,-0.96,0.08,-0.61,4.21,-1.71
2,-0.05,-0.95,0.09,-4.09,0.73,-2.99
2,-0.09,-0.94,0.1,-5.68,-1.28,-4.52
2,-0.09,-0.98,0.06,-6.9,-7.87,-4.27
2,-0.04,-1.12,0.04,-3.91,2.14,-5.68
2,-0.06,-1.05,0.06,-2.44,0.92,-8.73
2,-0.07,-1.04,0.04,1.34,-2.32,-5
2,-0.11,-1,0.08,-0.37,-3.36,-2.87
2,-0.09,-1,0.09,0.85,-4.58,-2.01
2,-0.14,-1.01,0.08,-3.23,-4.64,-0.67
2,-0.18,-1,0.04,-2.81,-1.59,4.82
2,-0.18,-1,0.11,-7.63,-4.27,0.49
2,-0.08,-0.91,0.12,2.26,-7.02,6.29
2,-0.16,-1.05,0.15,10.31,-14.34,-2.93
2,0.01,-0.93,0.01,1.71,-34,-5.07
2,-0.08,-1.08,0.03,23.93,14.77,43.46
2,-0.05,-0.99,0.1,0,-15.08,-10.8
2,-0.11,-1,0.08,5.43,3.11,-12.94
2,-0.14,-0.97,0.12,3.85,-5.55,-1.59
2,-0.05,-1.04,-0.02,7.14,-2.93,-2.44
2,-0.08,-0.95,0.07,11.05,-10.56,15.93
2,-0.08,-1.13,0.03,7.93,-1.46,5.86
2,-0.01,-0.97,0.03,11.47,-11.9,10.01
2,-0.01,-1.12,-0.07,8.54,-11.17,-2.08
2,-0.03,-0.96,0.04,7.63,0.43,-2.75
2,0.01,-1.04,0.01,9.22,14.4,5.98
2,-0.06,-0.98,-0.02,3.54,0.24,-2.87
2,-0.09,-0.96,0,-0.43,1.34,-5.86
2,-0.09,-0.98,0.03,7.69,0.67,2.2
2,-0.12,-1.03,0,-5.98,9.95,-4.82
